date_time,site,variable,value
2023-02-09T21:20:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T21:20:00Z,Kalauhaihai,temp_celsius,22.36
2023-02-09T21:30:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T21:30:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T21:30:00Z,Kalauhaihai,temp_celsius,22.4
2023-02-09T21:40:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T21:40:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T21:40:00Z,Kalauhaihai,temp_celsius,22.4
2023-02-09T21:50:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T21:50:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T21:50:00Z,Kalauhaihai,temp_celsius,22.4
2023-02-09T22:00:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T22:00:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T22:00:00Z,Kalauhaihai,temp_celsius,22.41
2023-02-09T22:10:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T22:10:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T22:10:00Z,Kalauhaihai,temp_celsius,22.43
2023-02-09T22:20:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T22:20:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T22:20:00Z,Kalauhaihai,temp_celsius,22.43
2023-02-09T22:30:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T22:30:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T22:30:00Z,Kalauhaihai,temp_celsius,22.43
2023-02-09T22:40:00Z,Kalauhaihai,low_range_microSiemens,0
