Date	Time	Temp (°C) c:1	Coupler Detached	Coupler Attached	Host Connected	Stopped	End Of File
14-06-22	11:30:00	25.234					
14-06-22	11:40:00	25.477					
14-06-22	11:50:00	25.307					
14-06-22	12:00:00	25.331					
14-06-22	12:10:00	25.380					
14-06-22	12:20:00	25.380					
14-06-22	12:30:00	25.501					
14-06-22	12:40:00	25.574					
14-06-22	12:50:00	25.623					
14-06-22	13:00:00	25.768					
14-06-22	13:10:00	25.768					
14-06-22	13:20:00	25.866					
14-06-22	13:30:00	26.182					
14-06-22	13:40:00	26.402					
14-06-22	13:50:00	26.744					
14-06-22	14:00:00	26.989					
14-06-22	14:10:00	27.038					
14-06-22	14:20:00	26.940					
14-06-22	14:30:00	26.940					
14-06-22	14:40:00	26.965					
14-06-22	14:50:00	26.965					
14-06-22	15:00:00	26.720					
14-06-22	15:10:00	26.842					
14-06-22	15:20:00	26.842					
14-06-22	15:30:00	26.769					
14-06-22	15:40:00	27.333					
14-06-22	15:50:00	27.456					
14-06-22	16:00:00	27.801					
14-06-22	16:10:00	28.642					
14-06-22	16:20:00	28.766					
14-06-22	16:30:00	28.766					
14-06-22	16:40:00	28.916					
14-06-22	16:50:00	28.965					
14-06-22	17:00:00	29.015					
14-06-22	17:10:00	28.990					
14-06-22	17:20:00	28.916					
14-06-22	17:30:00	28.791					
14-06-22	17:40:00	28.642					
14-06-22	17:50:00	28.518					
14-06-22	18:00:00	28.543					
14-06-22	18:10:00	28.493					
14-06-22	18:20:00	28.444					
14-06-22	18:30:00	28.444					
14-06-22	18:40:00	28.444					
14-06-22	18:50:00	28.419					
14-06-22	19:00:00	28.270					
14-06-22	19:10:00	28.245					
14-06-22	19:20:00	28.171					
14-06-22	19:30:00	28.072					
14-06-22	19:40:00	27.974					
14-06-22	19:50:00	27.776					
14-06-22	20:00:00	27.554					
14-06-22	20:10:00	27.456					
14-06-22	20:20:00	27.259					
14-06-22	20:30:00	27.284					
14-06-22	20:40:00	27.186					
14-06-22	20:50:00	27.210					
14-06-22	21:00:00	27.210					
14-06-22	21:10:00	27.014					
14-06-22	21:20:00	26.940					
14-06-22	21:30:00	26.891					
14-06-22	21:40:00	26.916					
14-06-22	21:50:00	26.891					
14-06-22	22:00:00	26.842					
14-06-22	22:10:00	26.818					
14-06-22	22:20:00	26.769					
14-06-22	22:30:00	26.744					
14-06-22	22:40:00	26.695					
14-06-22	22:50:00	26.695					
14-06-22	23:00:00	26.671					
14-06-22	23:10:00	26.622					
14-06-22	23:20:00	26.573					
14-06-22	23:30:00	26.549					
14-06-22	23:40:00	26.549					
14-06-22	23:50:00	26.500					
15-06-22	00:00:00	26.402					
15-06-22	00:10:00	26.378					
15-06-22	00:20:00	26.378					
15-06-22	00:30:00	26.280					
15-06-22	00:40:00	26.256					
15-06-22	00:50:00	26.134					
15-06-22	01:00:00	26.134					
15-06-22	01:10:00	25.671					
15-06-22	01:20:00	25.866					
15-06-22	01:30:00	25.963					
15-06-22	01:40:00	25.866					
15-06-22	01:50:00	25.671					
15-06-22	02:00:00	25.671					
15-06-22	02:10:00	25.671					
15-06-22	02:20:00	25.671					
15-06-22	02:30:00	25.525					
15-06-22	02:40:00	25.695					
15-06-22	02:50:00	25.355					
15-06-22	03:00:00	25.477					
15-06-22	03:10:00	25.331					
15-06-22	03:20:00	25.186					
15-06-22	03:30:00	24.895					
15-06-22	03:40:00	25.137					
15-06-22	03:50:00	25.210					
15-06-22	04:00:00	25.186					
15-06-22	04:10:00	25.186					
15-06-22	04:20:00	24.629					
15-06-22	04:30:00	24.605					
15-06-22	04:40:00	24.992					
15-06-22	04:50:00	24.823					
15-06-22	05:00:00	24.798					
15-06-22	05:10:00	24.847					
15-06-22	05:20:00	24.750					
15-06-22	05:30:00	24.557					
15-06-22	05:40:00	24.557					
15-06-22	05:50:00	24.460					
15-06-22	06:00:00	24.315					
15-06-22	06:10:00	24.267					
15-06-22	06:20:00	24.291					
15-06-22	06:30:00	24.219					
15-06-22	06:40:00	24.146					
15-06-22	06:50:00	24.195					
15-06-22	07:00:00	24.146					
15-06-22	07:10:00	24.122					
15-06-22	07:20:00	24.171					
15-06-22	07:30:00	24.195					
15-06-22	07:40:00	24.243					
15-06-22	07:50:00	24.315					
15-06-22	08:00:00	24.291					
15-06-22	08:10:00	24.267					
15-06-22	08:20:00	24.291					
15-06-22	08:30:00	24.291					
15-06-22	08:40:00	24.339					
15-06-22	08:50:00	24.460					
15-06-22	09:00:00	24.605					
15-06-22	09:10:00	24.677					
15-06-22	09:20:00	24.726					
15-06-22	09:30:00	24.798					
15-06-22	09:40:00	24.871					
15-06-22	09:50:00	24.944					
15-06-22	10:00:00	25.040					
15-06-22	10:10:00	25.137					
15-06-22	10:20:00	25.258					
15-06-22	10:30:00	25.331					
15-06-22	10:40:00	25.380					
15-06-22	10:50:00	25.428					
15-06-22	11:00:00	25.477					
15-06-22	11:10:00	25.550					
15-06-22	11:20:00	25.695					
15-06-22	11:30:00	25.841					
15-06-22	11:40:00	26.036					
15-06-22	11:50:00	26.012					
15-06-22	12:00:00	26.134					
15-06-22	12:10:00	26.134					
15-06-22	12:20:00	26.304					
15-06-22	12:30:00	26.402					
15-06-22	12:40:00	26.598					
15-06-22	12:50:00	26.573					
15-06-22	13:00:00	26.744					
15-06-22	13:10:00	26.646					
15-06-22	13:20:00	26.695					
15-06-22	13:30:00	26.793					
15-06-22	13:40:00	26.769					
15-06-22	13:50:00	26.769					
15-06-22	14:00:00	26.867					
15-06-22	14:10:00	27.112					
15-06-22	14:20:00	27.235					
15-06-22	14:30:00	27.554					
15-06-22	14:40:00	27.653					
15-06-22	14:50:00	27.875					
15-06-22	15:00:00	28.023					
15-06-22	15:10:00	28.369					
15-06-22	15:20:00	28.816					
15-06-22	15:30:00	28.916					
15-06-22	15:40:00	29.240					
15-06-22	15:50:00	29.040					
15-06-22	16:00:00	28.468					
15-06-22	16:10:00	28.841					
15-06-22	16:20:00	29.215					
15-06-22	16:30:00	29.315					
15-06-22	16:40:00	29.740					
15-06-22	16:50:00	30.016					
15-06-22	17:00:00	30.066					
15-06-22	17:10:00	29.991					
15-06-22	17:20:00	29.941					
15-06-22	17:30:00	29.815					
15-06-22	17:40:00	30.016					
15-06-22	17:50:00	29.890					
15-06-22	18:00:00	29.865					
15-06-22	18:10:00	29.991					
15-06-22	18:20:00	30.016					
15-06-22	18:30:00	29.865					
15-06-22	18:40:00	29.890					
15-06-22	18:50:00	29.740					
15-06-22	19:00:00	29.565					
15-06-22	19:10:00	29.665					
